img,imgTransferSize,imgActualSize,q-75,q-70,q-50,q-30,q-10
https://www.adobe.com/,20124,137703.0,,,,,
homepage-CC-lg-pod-tablet?$pjpeg$&jpegSize=100&wid=599,22472,22232.0,,,,,
Homepage_Pod0_Mobile_360x248-v2?$pjpeg$&jpegSize=100&wid=599,78164,77798.0,,,,,
single-mobile-2?$pjpeg$&jpegSize=100&wid=599,92675,92282.0,,,,,
CCX-HP-Pod-Update-single-mobile?$pjpeg$&jpegSize=100&wid=599,93733,93331.0,,,,,
Adobe_Corporate_Horizontal_Red_HEX.svg,566,397.0,,,,,
TC-4708-1.gif?app=web&type=visit&uid=,314,43.0,72.0,72.0,72.0,72.0,72
0?ti=5190105&Ver=2&mid=e8b7789a-b7ce-4dee-a0df-8b2b11228965&sid=32933d30c32811ecbac33f206da3c533&vid=32936640c32811ec83097d1466fe380e&vids=1&pi=1200101525&lg=en-US&sw=360&sh=640&sc=24&tl=Adobe%3A%20Cr,153,0.0,,,,,
ibs:dpid=411&dpuuid=YmQy4wAAAEnktwQp,945,42.0,,,,,
p-vj4AYjBqd6VJ2.gif?idmatch=0&gdpr=0&gdpr_consent=,373,35.0,,,,,
adsct?type=javascript&version=2.3.2&p_id=Twitter&p_user_id=0&txn_id=o1w4k&events=%5B%5B%22pageview%22%2C%7B%7D%5D%5D&tw_order_quantity=0&tw_sale_amount=0&tw_iframe_status=0&event_id=d3f974b4-ef77-45f7,353,43.0,72.0,72.0,72.0,72.0,72
adsct?type=javascript&version=2.3.2&p_id=Twitter&p_user_id=0&txn_id=o1w4k&events=%5B%5B%22pageview%22%2C%7B%7D%5D%5D&tw_order_quantity=0&tw_sale_amount=0&tw_iframe_status=0&event_id=d3f974b4-ef77-45f7,338,43.0,72.0,72.0,72.0,72.0,72
premiere.double_mobile.450x675@2x?$pjpeg$&jpegSize=100&wid=599,91770,91378.0,,,,,
homepage-CC-sm-pod-DC-e-sign-overlay-new-art%20V2.png.img.png,46941,46530.0,31248.0,30272.0,26258.0,22090.0,17094
Homepage.Acrobat_powerhouse_pod.background.420x500.jpg.img.jpg,58778,58340.0,938.0,934.0,810.0,874.0,718
DC-triple-mobile?$pjpeg$&jpegSize=100&wid=599,44481,44179.0,,,,,
Homepage.Acrobat_scan_pod.foreground-2.398x214.png.img.png,103046,102510.0,20570.0,20126.0,18616.0,16974.0,15246
