img,imgTransferSize,imgActualSize,q-75,q-70,q-50,q-30,q-10
https://www.feedly.com/,7355,17686.0,,,,,
oops.png,0,0.0,2434.0,2434.0,2432.0,2432.0,2432
oops.png,10359,9956.0,2434.0,2434.0,2432.0,2432.0,2432
product-hero-visual@2x.88d3257f.png,187239,186530.0,82072.0,77782.0,68354.0,57118.0,46478
source-browser-full-v2@2x.4b28597c.png,346159,345538.0,54408.0,51988.0,44758.0,35322.0,25160
leo-prioritizing@2x.8461b40b.png,61647,61036.0,25876.0,25300.0,23184.0,20688.0,17912
agenus.5da8753c.svg,4260,9172.0,,,,,
leo-privacy.770c2ba6.svg,23019,74335.0,,,,,
illustration-app@2x.1dc9180b.png,417124,416297.0,103738.0,100324.0,88976.0,74264.0,56374
collect?v=1&_v=j96&a=2033617781&t=event&_s=2&dl=https%3A%2F%2Ffeedly.com%2F&dr=https%3A%2F%2Fwww.feedly.com%2F&ul=en-us&de=UTF-8&dt=Welcome%20to%20Feedly&sd=24-bit&sr=360x640&vp=360x640&je=0&ec=awaren,194,35.0,44.0,44.0,44.0,44.0,44
pageTransferSize,3005568,,,,,,
totalByteWeight,8684472,,,,,,
